usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,year,is_weekend,usage_cpu_lag_1,usage_storage_lag_1,users_active_lag_1,usage_cpu_lag_3,usage_storage_lag_3,users_active_lag_3,usage_cpu_lag_7,usage_storage_lag_7,users_active_lag_7,usage_cpu_rolling_mean_3,usage_storage_rolling_mean_3,users_active_rolling_mean_3,usage_cpu_rolling_mean_7,usage_storage_rolling_mean_7,users_active_rolling_mean_7,usage_cpu_rolling_std_3,usage_cpu_rolling_std_7,usage_storage_rolling_std_3,usage_storage_rolling_std_7,users_active_rolling_std_3,users_active_rolling_std_7,cpu_per_user,storage_per_user,cpu_storage_ratio,econ_demand_ratio,system_stress,cpu_utilization_ratio,storage_efficiency,region_East US,region_North Europe,region_Southeast Asia,region_West US,type_Container,type_Storage,type_VM
56,1097,332,89.38,1.05,0,3,2023,0,80.0,1579.0,282.0,98.0,541.0,365.0,85.0,1583.0,366.0,67.0,1332.3333333333333,350.3333333333333,76.85714285714286,1119.857142857143,376.42857142857144,12.124355652982153,14.052622192181442,241.19977888325923,440.92797165804285,79.109628575372,82.0890921354296,0.1686746987951807,3.3042168674698793,0.05104831358249772,85.12380952380951,58.800000000000004,0.7685714285714286,0.5613319011815252,0,0,0,1,0,1,0
90,1959,241,90.81,1.15,0,3,2023,0,56.0,1097.0,332.0,65.0,1321.0,437.0,88.0,958.0,479.0,75.33333333333333,1545.0,285.0,77.14285714285714,1262.857142857143,342.42857142857144,17.47378989610822,14.334440710268062,432.0046296048224,532.4980214584301,45.574115460423144,81.81250341045508,0.37344398340248963,8.12863070539419,0.045941807044410414,78.96521739130435,103.49999999999999,0.7714285714285715,0.6330110991765128,0,0,0,1,0,1,0
86,1531,399,92.17,0.97,0,3,2023,0,90.0,1959.0,241.0,80.0,1579.0,282.0,72.0,1695.0,457.0,77.33333333333333,1529.0,324.0,79.14285714285714,1239.4285714285713,334.14285714285717,18.583146486355147,14.473292316407832,431.00348026437075,513.5879856924408,79.30321557162723,70.41881512642439,0.21553884711779447,3.837092731829574,0.056172436316133244,95.02061855670104,83.42,0.7914285714285715,0.6212674543501612,0,0,0,1,0,1,0
85,1905,277,108.14,0.88,1,3,2023,1,86.0,1531.0,399.0,56.0,1097.0,332.0,79.0,648.0,283.0,87.0,1798.3333333333333,305.6666666666667,80.0,1419.0,333.2857142857143,2.6457513110646658,14.640127503998478,233.08653614770023,491.6150255365812,82.8090172223612,71.17751116215085,0.30685920577617326,6.877256317689531,0.04461942257217848,122.88636363636364,74.8,0.7999999999999999,0.7112781954887218,0,0,0,1,0,1,0
81,1745,318,102.27,1.13,1,3,2023,1,85.0,1905.0,277.0,90.0,1959.0,241.0,98.0,541.0,365.0,84.0,1727.0,331.3333333333333,77.57142857142857,1591.0,326.57142857142856,2.6457513110646658,12.394315133118383,187.6486077752772,310.48778827301237,62.08327740489634,69.89243436132695,0.25471698113207547,5.487421383647798,0.046418338108882524,90.50442477876106,91.52999999999999,0.7757142857142857,0.7974937343358396,0,0,0,1,0,1,0
93,960,477,83.93,1.02,0,3,2023,0,81.0,1745.0,318.0,86.0,1531.0,399.0,65.0,1321.0,437.0,86.33333333333333,1536.6666666666667,357.3333333333333,81.57142857142857,1539.4285714285713,332.2857142857143,6.110100926607821,12.177262183500583,505.77498290577125,384.0702440712539,105.64247882993523,81.15358748635069,0.1949685534591195,2.0125786163522013,0.096875,82.28431372549021,94.86,0.8157142857142857,0.7716433941997852,0,0,0,1,0,1,0
90,611,212,102.6,1.08,0,3,2023,0,93.0,960.0,477.0,85.0,1905.0,277.0,80.0,1579.0,282.0,88.0,1105.3333333333333,335.6666666666667,83.0,1401.142857142857,322.2857142857143,6.244997998398432,12.543258481484475,580.8014577575827,518.2684081218368,133.38040835644986,91.97411644173654,0.42452830188679247,2.8820754716981134,0.14729950900163666,94.99999999999999,97.2,0.8300000000000001,0.7023272466881488,0,0,0,1,0,1,0
56,1015,420,87.63,0.87,0,3,2023,0,90.0,611.0,212.0,81.0,1745.0,318.0,56.0,1097.0,332.0,79.66666666666667,862.0,369.6666666666667,83.0,1389.4285714285713,334.85714285714283,20.55075018906448,12.543258481484475,219.10499766093832,527.1394050732238,139.4859610617976,99.24956519036344,0.13333333333333333,2.4166666666666665,0.05517241379310345,100.72413793103448,48.72,0.8300000000000001,0.6964554242749731,0,0,0,1,0,1,0
96,1470,317,105.22,1.03,0,3,2023,0,56.0,1015.0,420.0,93.0,960.0,477.0,90.0,1959.0,241.0,80.66666666666667,1032.0,316.3333333333333,83.85714285714286,1319.5714285714287,345.7142857142857,21.571586249817926,13.284434142114945,429.7522542116561,468.1836737659186,104.00160255175551,91.0928359526959,0.3028391167192429,4.6372239747634065,0.0653061224489796,102.15533980582524,98.88,0.8385714285714284,0.6614393125671321,0,0,0,1,0,1,0
78,548,273,102.5,1.03,0,3,2023,0,96.0,1470.0,317.0,90.0,611.0,212.0,86.0,1531.0,399.0,76.66666666666667,1011.0,336.6666666666667,82.71428571428571,1179.142857142857,327.7142857142857,20.03330560175564,13.412858081138445,461.01301500066114,536.6182468544489,75.44755352782038,91.25735456337081,0.2857142857142857,2.0073260073260073,0.14233576642335766,99.51456310679612,80.34,0.8271428571428572,0.5910490511994271,0,0,0,1,0,1,0
80,704,269,93.2,1.02,1,3,2023,1,78.0,548.0,273.0,56.0,1015.0,420.0,85.0,1905.0,277.0,84.66666666666667,907.3333333333334,286.3333333333333,82.0,1007.5714285714286,326.57142857142856,9.865765724632515,13.4039795085887,493.4869130314735,451.0339444516544,26.63331247391736,92.04502004066123,0.29739776951672864,2.617100371747212,0.11363636363636363,91.37254901960785,81.6,0.8200000000000001,0.505048335123523,0,0,0,1,0,1,0
99,1128,395,102.93,0.93,1,3,2023,1,80.0,704.0,269.0,96.0,1470.0,317.0,81.0,1745.0,318.0,85.66666666666667,793.3333333333334,312.3333333333333,84.57142857142857,919.4285714285714,337.57142857142856,11.59022576714249,14.83079164955059,300.14218852626,325.80866427135504,71.6193642343558,95.39017619380795,0.25063291139240507,2.8556962025316457,0.08776595744680851,110.6774193548387,92.07000000000001,0.8457142857142858,0.46086645184389546,0,0,0,1,0,1,0
73,1817,258,118.66,1.05,0,3,2023,0,99.0,1128.0,395.0,78.0,548.0,273.0,93.0,960.0,477.0,84.0,1216.3333333333333,307.3333333333333,81.71428571428571,1041.857142857143,306.2857142857143,13.453624047073726,14.862865198364716,561.7333293773241,471.8712495908977,76.1205184778278,75.97744026072111,0.28294573643410853,7.042635658914729,0.040176114474408366,113.0095238095238,76.65,0.8171428571428573,0.522234156820623,0,0,0,1,0,1,0
55,1178,478,88.09,1.07,0,3,2023,0,73.0,1817.0,258.0,80.0,704.0,269.0,90.0,611.0,212.0,75.66666666666667,1374.3333333333333,377.0,76.71428571428571,1122.857142857143,344.2857142857143,22.120880030716087,17.298499797326226,384.17487337582804,432.61700866988053,111.09905490147065,86.7212282464417,0.11506276150627615,2.4644351464435146,0.0466893039049236,82.32710280373831,58.85,0.7671428571428571,0.5628356605800214,0,0,0,1,0,1,0
92,1112,459,90.25,1.08,0,3,2023,0,55.0,1178.0,478.0,99.0,1128.0,395.0,56.0,1015.0,420.0,73.33333333333333,1369.0,398.3333333333333,81.85714285714286,1136.7142857142858,349.85714285714283,18.502252115170574,15.356090772378332,389.3802768502793,430.1328144831982,121.90296687666516,93.39241327400671,0.20043572984749455,2.422657952069717,0.08273381294964029,83.56481481481481,99.36000000000001,0.8185714285714286,0.5697815968492661,0,0,0,1,0,1,0
68,1900,412,111.59,0.92,0,3,2023,0,92.0,1112.0,459.0,73.0,1817.0,258.0,96.0,1470.0,317.0,71.66666666666667,1396.6666666666667,449.6666666666667,77.85714285714286,1198.142857142857,363.42857142857144,18.77054430040147,14.690456895873721,437.14680981717527,509.1163680245172,33.97548135543226,94.71511168209848,0.1650485436893204,4.611650485436893,0.035789473684210524,121.29347826086956,62.56,0.7785714285714285,0.6005728607232367,0,0,0,1,0,1,0
77,1570,400,109.63,1.04,0,3,2023,0,68.0,1900.0,412.0,55.0,1178.0,478.0,78.0,548.0,273.0,79.0,1527.3333333333333,423.6666666666667,77.71428571428571,1344.142857142857,381.57142857142856,12.124355652982166,14.693698033672868,395.7288634069212,432.35341584226666,31.182259913824808,86.29572631916591,0.1925,3.925,0.04904458598726115,105.41346153846153,80.08,0.7771428571428572,0.6737558181167204,0,0,0,1,0,1,0
87,641,299,108.22,1.19,1,3,2023,1,77.0,1570.0,400.0,92.0,1112.0,459.0,80.0,704.0,269.0,77.33333333333333,1370.3333333333333,370.3333333333333,78.71428571428571,1335.142857142857,385.85714285714283,9.504384952922202,15.107550934486206,652.8172281223387,448.2627312084688,62.06716791777538,80.3107061593255,0.2909698996655518,2.1438127090301005,0.1357254290171607,90.94117647058823,103.53,0.7871428571428573,0.6692445399212316,0,0,0,1,0,1,0
58,819,360,97.55,0.92,1,3,2023,1,87.0,641.0,299.0,68.0,1900.0,412.0,99.0,1128.0,395.0,74.0,1010.0,353.0,72.85714285714286,1291.0,380.85714285714283,14.730919862656258,13.825442385068847,493.0730169052044,485.711162454944,50.86255990411799,80.73501630112462,0.16111111111111112,2.275,0.07081807081807082,106.03260869565217,53.36,0.7285714285714286,0.6471177944862154,0,0,0,1,0,1,0
66,981,415,91.1,0.92,0,3,2023,0,58.0,819.0,360.0,77.0,1570.0,400.0,73.0,1817.0,258.0,70.33333333333333,813.6666666666666,358.0,71.85714285714286,1171.5714285714287,403.2857142857143,14.97776129244067,14.064477374205024,170.06273352305345,434.9470684818462,58.02585630561595,60.08248298717987,0.15903614457831325,2.363855421686747,0.0672782874617737,99.02173913043477,60.720000000000006,0.7185714285714286,0.5872538489079843,0,0,0,1,0,1,0
71,1072,467,99.23,1.03,0,3,2023,0,66.0,981.0,415.0,87.0,641.0,299.0,55.0,1178.0,478.0,65.0,957.3333333333334,414.0,74.14285714285714,1156.4285714285713,401.7142857142857,6.557438524302044,12.01982489374081,128.14965209993045,436.5282950519379,53.5070088866869,57.90715063995199,0.15203426124197003,2.2955032119914347,0.06623134328358209,96.33980582524272,73.13,0.7414285714285714,0.5796634443250984,0,0,0,1,0,1,0
98,1052,216,102.77,1.08,0,3,2023,0,71.0,1072.0,467.0,58.0,819.0,360.0,92.0,1112.0,459.0,78.33333333333333,1035.0,366.0,75.0,1147.857142857143,367.0,17.214335111567163,13.613718571108114,47.82258880487284,438.13218270723837,132.48018719793535,84.54978809356457,0.4537037037037037,4.87037037037037,0.09315589353612168,95.15740740740739,105.84,0.75,0.5753669889008235,0,0,0,1,0,1,0
76,673,357,100.13,1.15,0,3,2023,0,98.0,1052.0,216.0,66.0,981.0,415.0,68.0,1900.0,412.0,81.66666666666667,932.3333333333334,346.6666666666667,76.14285714285714,972.5714285714286,359.14285714285717,14.364307617610187,13.259318376505039,224.811773119944,315.29185270309694,125.81865256524299,82.19373165764853,0.21288515406162464,1.8851540616246498,0.11292719167904904,87.0695652173913,87.39999999999999,0.7614285714285715,0.4875044754744003,0,0,0,1,0,1,0
55,1166,316,97.35,1.27,0,3,2023,0,76.0,673.0,357.0,71.0,1072.0,467.0,77.0,1570.0,400.0,76.33333333333333,963.6666666666666,296.3333333333333,73.0,914.8571428571429,347.14285714285717,21.5019378971602,15.448840301675327,258.09752678654866,205.60109319701684,72.52815545244019,81.3622118910833,0.17405063291139242,3.689873417721519,0.04716981132075472,76.65354330708661,69.85,0.7300000000000001,0.45857500895094877,0,0,0,1,0,1,0
60,1982,287,104.97,0.99,1,1,2023,1,60.0,1982.0,287.0,60.0,1982.0,287.0,60.0,1982.0,287.0,69.0,1289.0,398.6666666666667,74.71428571428571,1240.5714285714287,341.85714285714283,17.349351572897472,19.076287948779814,660.7866524075679,469.15237650570674,98.45980567385521,91.72136895952613,0.20905923344947736,6.905923344947735,0.030272452068617558,106.03030303030303,59.4,0.6,0.993483709273183,0,0,0,1,0,0,1
58,666,473,106.48,1.15,0,1,2023,0,60.0,1982.0,287.0,60.0,1982.0,287.0,60.0,1982.0,287.0,69.0,1289.0,398.6666666666667,74.71428571428571,1240.5714285714287,341.85714285714283,17.349351572897472,19.076287948779814,660.7866524075679,469.15237650570674,98.45980567385521,91.72136895952613,0.1226215644820296,1.4080338266384778,0.08708708708708708,92.5913043478261,66.69999999999999,0.59,0.6636591478696742,0,0,0,1,0,0,1
89,1219,436,97.66,0.98,0,1,2023,0,58.0,666.0,473.0,60.0,1982.0,287.0,60.0,1982.0,287.0,69.0,1289.0,398.6666666666667,74.71428571428571,1240.5714285714287,341.85714285714283,17.349351572897472,19.076287948779814,660.7866524075679,469.15237650570674,98.45980567385521,91.72136895952613,0.20412844036697247,2.7958715596330275,0.07301066447908121,99.65306122448979,87.22,0.69,0.6461152882205514,0,0,0,1,0,0,1
97,1002,261,115.79,1.08,0,1,2023,0,89.0,1219.0,436.0,60.0,1982.0,287.0,60.0,1982.0,287.0,81.33333333333333,962.3333333333334,390.0,74.71428571428571,1240.5714285714287,341.85714285714283,20.5993527406405,19.076287948779814,278.625794450789,469.15237650570674,113.2386859690627,91.72136895952613,0.3716475095785441,3.839080459770115,0.0968063872255489,107.21296296296296,104.76,0.76,0.6101503759398497,0,0,0,1,0,0,1
56,1766,285,95.31,1.05,0,1,2023,0,97.0,1002.0,261.0,58.0,666.0,473.0,60.0,1982.0,287.0,80.66666666666667,1329.0,327.3333333333333,74.71428571428571,1240.5714285714287,341.85714285714283,21.733231083604057,19.076287948779814,393.69912369727217,469.15237650570674,94.87008660970712,91.72136895952613,0.19649122807017544,6.196491228070175,0.031710079275198186,90.77142857142857,58.800000000000004,0.72,0.6651629072681705,0,0,0,1,0,0,1
98,941,251,95.37,0.95,0,1,2023,0,56.0,1766.0,285.0,89.0,1219.0,436.0,60.0,1982.0,287.0,83.66666666666667,1236.3333333333333,265.6666666666667,74.71428571428571,1240.5714285714287,341.85714285714283,23.965252624024924,19.076287948779814,459.71766697978154,469.15237650570674,17.473789896108006,91.72136895952613,0.3904382470119522,3.749003984063745,0.10414452709883103,100.38947368421053,93.1,0.7633333333333333,0.6329156223893067,0,0,0,1,0,0,1
65,1108,400,102.42,0.81,1,1,2023,1,98.0,941.0,251.0,97.0,1002.0,261.0,60.0,1982.0,287.0,73.0,1271.6666666666667,312.0,74.71428571428571,1240.5714285714287,341.85714285714283,22.113344387495985,19.076287948779814,436.1723665402628,469.15237650570674,78.08328886515983,91.72136895952613,0.1625,2.77,0.058664259927797835,126.44444444444444,52.650000000000006,0.7471428571428572,0.6218403150733979,0,0,0,1,0,0,1
90,1622,346,82.75,0.94,1,1,2023,1,65.0,1108.0,400.0,56.0,1766.0,285.0,60.0,1982.0,287.0,84.33333333333333,1223.6666666666667,332.3333333333333,79.0,1189.142857142857,350.2857142857143,17.21433511156715,18.58314648635514,354.9286313237259,386.84209895487015,75.43429812315699,88.49428283927779,0.26011560693641617,4.687861271676301,0.055487053020961775,88.03191489361703,84.6,0.79,0.5960615825277481,0,0,0,1,0,0,1
52,900,327,89.87,1.03,0,1,2023,0,90.0,1622.0,346.0,98.0,941.0,251.0,58.0,666.0,473.0,69.0,1210.0,357.6666666666667,78.14285714285714,1222.5714285714287,329.42857142857144,19.31320791582797,19.811011848873104,371.6503733349396,341.56105220143644,37.87259343289456,70.03060555418405,0.15902140672782875,2.7522935779816513,0.057777777777777775,87.25242718446601,53.56,0.7814285714285715,0.6128177586824204,0,0,0,1,0,0,1
80,1622,387,90.92,0.86,0,1,2023,0,52.0,900.0,327.0,65.0,1108.0,400.0,89.0,1219.0,436.0,74.0,1381.3333333333333,353.3333333333333,76.85714285714286,1280.142857142857,322.42857142857144,19.697715603592215,19.273717609122283,416.8468943549098,373.34364356511577,30.664855018951734,59.21671257017774,0.20671834625322996,4.191214470284238,0.04932182490752158,105.72093023255815,68.8,0.7685714285714286,0.6416756176154673,0,0,0,1,0,0,1
69,820,463,114.66,0.98,0,1,2023,0,80.0,1622.0,387.0,90.0,1622.0,346.0,97.0,1002.0,261.0,67.0,1114.0,392.3333333333333,72.85714285714286,1254.142857142857,351.2857142857143,14.106735979665892,17.189420888331007,441.7555885328447,401.23743119314804,68.15668223537095,72.10805383985502,0.1490280777537797,1.7710583153347732,0.08414634146341464,117.0,67.62,0.7285714285714285,0.6286430361618331,0,0,0,1,0,0,1
53,1273,246,100.68,0.86,0,1,2023,0,69.0,820.0,463.0,52.0,900.0,327.0,56.0,1766.0,285.0,67.33333333333333,1238.3333333333333,365.3333333333333,72.42857142857143,1183.7142857142858,345.7142857142857,13.576941236277541,17.709292691099986,402.1222865414616,334.0622268808185,110.11055050871978,79.23743703939085,0.21544715447154472,5.17479674796748,0.041633935585231735,117.06976744186048,45.58,0.7242857142857143,0.5933404940923738,0,0,0,1,0,0,1
52,1599,353,94.56,1.01,0,1,2023,0,53.0,1273.0,246.0,80.0,1622.0,387.0,98.0,941.0,251.0,58.0,1230.6666666666667,354.0,65.85714285714286,1277.7142857142858,360.2857142857143,9.539392014169458,14.960264830861902,391.22159108788117,346.71924967506226,108.50345616615166,67.41343655808855,0.14730878186968838,4.529745042492918,0.032520325203252036,93.62376237623762,52.52,0.6585714285714286,0.6404582885785893,0,0,0,1,0,0,1
51,996,359,88.49,1.04,1,1,2023,1,52.0,1599.0,353.0,69.0,820.0,463.0,65.0,1108.0,400.0,52.0,1289.3333333333333,319.3333333333333,63.857142857142854,1261.7142857142858,354.42857142857144,0.9999999999999369,15.994046511421786,301.8316307700922,358.2488493983451,63.579346751388776,65.1302723850621,0.14206128133704735,2.7743732590529246,0.05120481927710843,85.08653846153845,53.04,0.6385714285714286,0.6324382384532761,0,0,0,1,0,0,1
56,1719,313,93.99,0.97,1,1,2023,1,51.0,996.0,359.0,53.0,1273.0,246.0,90.0,1622.0,346.0,53.0,1438.0,341.6666666666667,59.0,1275.5714285714287,349.7142857142857,2.6457513110645716,11.165422816296125,387.45709439885076,375.94629809005846,25.006665778014707,67.00923887971044,0.17891373801916932,5.492012779552716,0.03257707969749855,96.89690721649484,54.32,0.59,0.6393841747225206,0,0,0,1,0,0,1
68,676,299,93.98,1.19,0,1,2023,0,56.0,1719.0,313.0,52.0,1599.0,353.0,52.0,900.0,327.0,58.333333333333336,1130.3333333333333,323.6666666666667,61.285714285714285,1243.5714285714287,345.7142857142857,8.736894948054108,11.131251587524263,534.318569145162,420.1741135699411,31.390019645316126,69.38471081757201,0.22742474916387959,2.260869565217391,0.10059171597633136,78.9747899159664,80.92,0.6128571428571429,0.623344074471894,0,0,0,1,0,0,1
59,1453,452,99.87,0.89,0,1,2023,0,68.0,676.0,299.0,51.0,996.0,359.0,80.0,1622.0,387.0,61.0,1282.6666666666667,354.6666666666667,58.285714285714285,1219.4285714285713,355.0,6.244997998398411,7.4769487028306765,541.9615607525438,399.1344206082529,84.58329228242025,79.45019404213771,0.13053097345132744,3.2146017699115044,0.040605643496214726,112.21348314606742,52.51,0.5828571428571429,0.6112423916935195,0,0,0,1,0,0,1
99,1743,325,108.23,0.88,0,1,2023,0,59.0,1453.0,452.0,56.0,1719.0,313.0,69.0,820.0,463.0,75.33333333333333,1290.6666666666667,358.6666666666667,62.57142857142857,1351.2857142857142,335.2857142857143,20.9841209807162,17.07685707672952,551.712183419338,397.64503194252467,81.8677795798404,63.756605633493066,0.3046153846153846,5.363076923076923,0.05679862306368331,122.98863636363637,87.12,0.6257142857142857,0.6773361976369495,0,0,0,1,0,0,1
52,1155,211,102.09,0.8,0,1,2023,0,99.0,1743.0,325.0,68.0,676.0,299.0,53.0,1273.0,246.0,70.0,1450.3333333333333,329.3333333333333,62.42857142857143,1334.4285714285713,330.2857142857143,25.357444666211943,17.174177737300276,294.00907015487326,403.96776156143005,120.55842290496891,72.67442073089697,0.24644549763033174,5.4739336492890995,0.045021645021645025,127.6125,41.6,0.6242857142857143,0.6688865019692088,0,0,0,1,0,0,1
79,1765,450,86.72,1.02,0,1,2023,0,52.0,1155.0,211.0,59.0,1453.0,452.0,52.0,1599.0,353.0,76.66666666666667,1554.3333333333333,328.6666666666667,66.28571428571429,1358.142857142857,344.14285714285717,23.586719427112662,17.471064513592033,346.0077070432582,426.34040725357346,119.54218223427799,85.79127494764754,0.17555555555555555,3.922222222222222,0.04475920679886686,85.01960784313725,80.58,0.6628571428571429,0.6807733619763695,0,0,0,1,0,0,1
70,1601,200,107.38,1.02,1,1,2023,1,79.0,1765.0,450.0,99.0,1743.0,325.0,51.0,996.0,359.0,67.0,1507.0,287.0,69.0,1444.5714285714287,321.42857142857144,13.74772708486754,16.124515496597088,315.6770501636124,401.27706851287394,141.2692464763651,100.91722208962011,0.35,8.005,0.04372267332916927,105.27450980392156,71.4,0.6900000000000001,0.7240959541711421,0,0,0,1,0,0,1
60,934,302,98.84,0.97,1,1,2023,1,70.0,1601.0,200.0,52.0,1155.0,211.0,56.0,1719.0,313.0,69.66666666666667,1433.3333333333333,317.3333333333333,69.57142857142857,1332.4285714285713,319.85714285714283,9.5043849529222,15.650954633899511,440.14126520167724,421.00667340033823,125.70335450310516,101.15570270862729,0.1986754966887417,3.0927152317880795,0.06423982869379015,101.89690721649485,58.199999999999996,0.6957142857142857,0.6678839957035446,0,0,0,1,0,0,1
72,1706,294,85.21,0.93,0,1,2023,0,60.0,934.0,302.0,79.0,1765.0,450.0,68.0,676.0,299.0,67.33333333333333,1413.6666666666667,265.3333333333333,70.14285714285714,1479.5714285714287,319.14285714285717,6.4291005073286875,15.657038581508854,418.70793321041,321.6052741808697,56.72154205708201,101.34500246094781,0.24489795918367346,5.802721088435374,0.04220398593200469,91.62365591397848,66.96000000000001,0.7014285714285714,0.7416398138202649,0,0,0,1,0,0,1
96,1644,413,95.39,1.11,0,1,2023,0,72.0,1706.0,294.0,70.0,1601.0,200.0,59.0,1453.0,452.0,76.0,1428.0,336.3333333333333,75.42857142857143,1506.857142857143,313.57142857142856,18.330302779823377,17.415100180180243,428.93822399035486,327.0318172958245,66.51566231597882,93.59995929995041,0.2324455205811138,3.9806295399515736,0.058394160583941604,85.93693693693693,106.56,0.7542857142857143,0.7553168635875404,0,0,0,1,0,0,1
84,1538,391,103.44,0.82,0,1,2023,0,96.0,1644.0,413.0,60.0,934.0,302.0,99.0,1743.0,325.0,84.0,1629.3333333333333,366.0,73.28571428571429,1477.5714285714287,323.0,12.000000000000027,14.750302660333048,84.95488999070714,311.1542260374305,63.316664473106854,98.15633788333112,0.21483375959079284,3.9335038363171355,0.054616384915474644,126.14634146341464,68.88,0.7328571428571429,0.7406373075546008,0,0,0,1,0,0,1
55,1191,481,103.24,0.96,0,1,2023,0,84.0,1538.0,391.0,72.0,1706.0,294.0,52.0,1155.0,211.0,78.33333333333333,1457.6666666666667,428.3333333333333,73.71428571428571,1482.7142857142858,361.57142857142856,21.079215671683183,14.056010407346324,236.94373453065427,305.17411111566804,46.91836882643434,99.84464122301397,0.11434511434511435,2.4760914760914763,0.04617968094038623,107.54166666666667,52.8,0.737142857142857,0.7432151808091658,0,0,0,1,0,0,1
51,1346,402,93.23,1.06,0,1,2023,0,55.0,1191.0,481.0,96.0,1644.0,413.0,79.0,1765.0,450.0,63.333333333333336,1358.3333333333333,424.6666666666667,69.71428571428571,1422.857142857143,354.7142857142857,18.00925687898681,16.131896827034783,173.82845950342303,280.68750629566006,49.09514572066495,94.25093153512114,0.12686567164179105,3.3482587064676617,0.03789004457652303,87.95283018867924,54.06,0.6971428571428572,0.7132116004296456,0,0,0,1,0,0,1
58,1284,464,110.31,1.09,1,1,2023,1,51.0,1346.0,402.0,84.0,1538.0,391.0,70.0,1601.0,200.0,54.666666666666664,1273.6666666666667,449.0,68.0,1377.5714285714287,392.42857142857144,3.51188458428432,16.7232373261479,78.01495583113002,272.6119691324754,41.581245772583486,72.28383208541436,0.125,2.7672413793103448,0.045171339563862926,101.20183486238531,63.220000000000006,0.6799999999999999,0.6905119942713929,0,0,0,1,0,0,1
67,795,494,91.61,0.97,1,1,2023,1,58.0,1284.0,464.0,55.0,1191.0,481.0,60.0,934.0,302.0,58.666666666666664,1141.6666666666667,453.3333333333333,69.0,1357.7142857142858,419.85714285714283,8.020806277010676,16.37070554374489,301.81837805762126,312.4573113700037,46.918368826434346,68.58432418424432,0.13562753036437247,1.6093117408906883,0.08427672955974842,94.44329896907217,64.99,0.6900000000000001,0.6805585392051557,0,0,0,1,0,0,1
53,1097,209,103.31,1.1,0,1,2023,0,67.0,795.0,494.0,51.0,1346.0,402.0,72.0,1706.0,294.0,59.333333333333336,1058.6666666666667,389.0,66.28571428571429,1270.7142857142858,407.7142857142857,7.094598884597627,17.33699595003207,246.7434565157366,282.68457939649176,156.60459763365822,96.44638283473756,0.2535885167464115,5.248803827751196,0.04831358249772106,93.91818181818181,58.300000000000004,0.6628571428571428,0.6369495166487649,0,0,0,1,0,0,1
55,1211,222,95.21,0.98,0,1,2023,0,53.0,1097.0,209.0,58.0,1284.0,464.0,96.0,1644.0,413.0,58.333333333333336,1034.3333333333333,308.3333333333333,60.42857142857143,1208.857142857143,380.42857142857144,7.571877794400402,11.602544876838333,214.9635628038696,229.81980518907176,160.92337721205496,119.06700794490631,0.24774774774774774,5.454954954954955,0.04541701073492981,97.15306122448979,53.9,0.6042857142857143,0.6059434300035804,0,0,0,1,0,0,1
85,1705,200,88.94,0.88,0,2,2023,0,55.0,1211.0,222.0,67.0,795.0,494.0,84.0,1538.0,391.0,64.33333333333333,1337.6666666666667,210.33333333333334,60.57142857142857,1232.7142857142858,353.14285714285717,17.925772879665022,11.942321701371448,323.18622082838414,274.08679542906015,11.060440015357532,136.80451816543265,0.425,8.525,0.04985337243401759,101.06818181818181,74.8,0.6057142857142858,0.6179018976011458,0,0,0,1,0,0,1
90,1188,347,108.13,1.14,0,2,2023,0,85.0,1705.0,200.0,53.0,1097.0,209.0,55.0,1191.0,481.0,76.66666666666667,1368.0,256.3333333333333,65.57142857142857,1232.2857142857142,334.0,18.92969448600093,15.893994073833277,292.07704463035043,274.16522651235596,79.28640068342946,124.77847036515021,0.25936599423631124,3.4236311239193085,0.07575757575757576,94.85087719298247,102.6,0.6557142857142857,0.617687074829932,0,0,0,1,0,0,1
88,1299,465,99.28,1.1,0,2,2023,0,90.0,1188.0,347.0,55.0,1211.0,222.0,51.0,1346.0,402.0,87.66666666666667,1397.3333333333333,337.3333333333333,70.85714285714286,1225.5714285714287,343.0,2.516611478423696,16.385243070403014,272.16600326516357,271.47857935317677,132.7642020023972,132.53175720055427,0.18924731182795698,2.793548387096774,0.06774441878367975,90.25454545454545,96.80000000000001,0.7085714285714285,0.6143215180809166,0,0,0,1,0,0,1
97,506,462,103.62,0.94,1,2,2023,1,88.0,1299.0,465.0,85.0,1705.0,200.0,58.0,1284.0,464.0,91.66666666666667,997.6666666666666,424.6666666666667,76.42857142857143,1114.4285714285713,342.7142857142857,4.725815626252666,17.84990329438921,429.39764011150896,380.8113518716134,67.27803009403091,132.2292381758718,0.20995670995670995,1.0952380952380953,0.191699604743083,110.2340425531915,91.17999999999999,0.7642857142857142,0.5586108127461511,0,0,0,1,0,0,1
66,1638,408,103.61,1.15,1,2,2023,1,97.0,506.0,462.0,90.0,1188.0,347.0,67.0,795.0,494.0,83.66666666666667,1147.6666666666667,445.0,76.28571428571429,1234.857142857143,330.42857142857144,15.947831618540933,17.941704542901185,580.9753293672055,395.9534604687057,32.0780298646908,119.18173397918711,0.16176470588235295,4.014705882352941,0.040293040293040296,90.09565217391305,75.89999999999999,0.7628571428571428,0.6189760114572145,0,0,0,1,0,0,1
